"MTL_Diss_Area_LatLong.FID","MTL_Diss_Area_LatLong.DAUID","MTL_Diss_Area_LatLong.PRUID","MTL_Diss_Area_LatLong.CDUID","MTL_Diss_Area_LatLong.CSDUID","MTL_Diss_Area_LatLong.CSDTYPE","MTL_Diss_Area_LatLong.ERUID","MTL_Diss_Area_LatLong.SACCODE","MTL_Diss_Area_LatLong.SACTYPE","MTL_Diss_Area_LatLong.CMAUID","MTL_Diss_Area_LatLong.CMAPUID","MTL_Diss_Area_LatLong.CMATYPE","MTL_Diss_Area_LatLong.CTUID","MTL_Diss_Area_LatLong.CTNAME","MTL_Diss_Area_LatLong.ADAUID","MTL_Diss_Area_LatLong.Shape_Leng","MTL_Diss_Area_LatLong.Shape_Area","MTL_Diss_Area_LatLong.DAUID_INT","Incomev2.csv.GEO_UID","Incomev2.csv.Med_Total_Inc","Incomev2.csv.Med_AftTax_Inc","Incomev2.csv.Med_Household_Inc","id","Geometry"
"2375","24663055","24","2466","2466023","V","2440","462","1","462","24462","B","4620550.03","0550.03","24660199","0.0240875716932","2.40436923228E-05","24663055","24663055","46016","38528","101120","2375","POLYGON ((-73.86435475399998 45.502314769000066, -73.86441160299995 45.50234346000008, -73.86446728999994 45.50238230600007, -73.86501451399994 45.50287065600003, -73.86512776999996 45.50294625200007, -73.86519245899996 45.50297530700004, -73.86537074099994 45.503057924000075, -73.86557730099997 45.503172567000036, -73.86587850299998 45.502854746000025, -73.86615389899998 45.50261636600004, -73.86621675899994 45.50255497300003, -73.86630716799993 45.50247974800004, -73.86639314199994 45.50240862800007, -73.86660012699997 45.50223480600005, -73.86680162999994 45.50208312600006, -73.86707154099997 45.50190107100008, -73.86771280499994 45.50245919000008, -73.86779280599995 45.502480243000036, -73.86812967299994 45.50229417800006, -73.86812121299994 45.50225322800003, -73.86745226299996 45.501662285000066, -73.86788662899994 45.501392715000065, -73.86818108699998 45.50120868800008, -73.86863405499997 45.50093411100005, -73.86892518499997 45.50074813800006, -73.86883258199998 45.50043654500007, -73.86922824599998 45.50009533800005, -73.86973267199994 45.499662957000055, -73.86979641299996 45.49956711400006, -73.86939969799994 45.499225996000064, -73.86885646999997 45.499355911000066, -73.86827904199998 45.499187464000045, -73.86774956299996 45.499050182000076, -73.86759649699997 45.498933374000046, -73.86752744799998 45.49887024900005, -73.86751725499994 45.498849095000025, -73.86752432299994 45.498829915000044, -73.86776830899998 45.49839793600006, -73.86777027999995 45.49838428100003, -73.86776883299996 45.49837127200004, -73.86775933499996 45.49835115700006, -73.86719626799999 45.49787617900006, -73.86687305099997 45.49757661000007, -73.86678444999995 45.49753003200004, -73.86639927199997 45.497385217000044, -73.86633808799996 45.49748266200004, -73.86628486799998 45.49754243700005, -73.86619126299996 45.49761988000006, -73.86610450599994 45.49766752100004, -73.86598871299998 45.497729691000075, -73.86592538099995 45.49775904400008, -73.86583523599995 45.49779320000005, -73.86573545599998 45.497813016000066, -73.86563748299994 45.49782528900005, -73.86546443599997 45.497837083000036, -73.86533048099994 45.49783379300004, -73.86522166399999 45.49782322200008, -73.86509856099997 45.497808199000076, -73.86498048399994 45.49778138600004, -73.86490745199995 45.49776127900003, -73.86479298999996 45.49772001300005, -73.86471984199994 45.49768540200006, -73.86467836299994 45.497664179000026, -73.86463410099998 45.49763816700005, -73.86457613699997 45.49760257400004, -73.86453406399994 45.49757118100007, -73.86440436699996 45.49743851900007, -73.86435718399997 45.49738057600007, -73.86412939899998 45.497127704000036, -73.86400658299993 45.49704316000003, -73.86381460899997 45.49695499400008, -73.86335473399998 45.49677526200003, -73.86321471699995 45.496937711000044, -73.86310665999997 45.49708536000003, -73.86305821199994 45.497190895000074, -73.86299678899996 45.49743045400004, -73.86291869199994 45.49769609100008, -73.86288294799994 45.49777489500008, -73.86284287599995 45.497918938000055, -73.86280200399995 45.49805321700006, -73.86279086699994 45.498177172000055, -73.86278158899995 45.49835249200004, -73.86279258399998 45.49841495700008, -73.86279652399998 45.49847534500003, -73.86289344199997 45.49867447100007, -73.86294316199997 45.49875593400003, -73.86298478499998 45.49881308500005, -73.86303024499995 45.498868936000065, -73.86308077699994 45.49892748700006, -73.86318162699996 45.49902534300003, -73.86356996899997 45.49939042200003, -73.86378827899995 45.499627142000065, -73.86385867699994 45.499761180000064, -73.86389369899996 45.499868122000066, -73.86389677999995 45.50008711700008, -73.86388767799997 45.50016417100005, -73.86386873499998 45.50025912600006, -73.86383977899999 45.50034011200006, -73.86371570699998 45.50062214500008, -73.86365073599995 45.500835187000064, -73.86364570899997 45.50091009500005, -73.86363974299996 45.500979114000074, -73.86364473699996 45.501074138000035, -73.86365975899997 45.50122209300008, -73.86368070299994 45.50142211200006, -73.86370471199996 45.501640113000065, -73.86372572499994 45.50179317100003, -73.86377201999994 45.50227650900007, -73.86411615599997 45.502276970000025, -73.86420013199995 45.50227816100005, -73.86423535499995 45.50228214600003, -73.86429009199998 45.50229154800007, -73.86435475399998 45.502314769000066))"
"2376","24663056","24","2466","2466023","V","2440","462","1","462","24462","B","4620550.03","0550.03","24660199","0.0203036372294","1.9168751393E-05","24663056","24663056","45184","39509","145920","2376","POLYGON ((-73.86587850299998 45.502854746000025, -73.86557730099997 45.503172567000036, -73.86544827699998 45.50332210900007, -73.86524317699997 45.50356009300003, -73.86508138999994 45.503728625000065, -73.86500685199996 45.50380546100007, -73.86497701799993 45.50383433400003, -73.86490555599994 45.50390971500008, -73.86443957299997 45.50422704600004, -73.86403547499998 45.50450275000003, -73.86587147399996 45.50610251000006, -73.86617277799996 45.50633467000006, -73.86626026599998 45.506399403000046, -73.86634936899998 45.506441546000076, -73.86645867299995 45.50648019600004, -73.86654336899994 45.50650215700006, -73.86661450699995 45.506520712000054, -73.86675707299997 45.506542609000064, -73.86706942999996 45.50657617100006, -73.86824571499994 45.50666242700004, -73.86837192799999 45.50667778700006, -73.86841098499997 45.50644962900003, -73.86844407999996 45.506204954000054, -73.86849390599997 45.50591437700007, -73.86856104099996 45.50579266300008, -73.86871691499994 45.50563523300008, -73.86882799599994 45.50555863900007, -73.86931795099997 45.50526699900007, -73.87027756699996 45.50473229000005, -73.87093673699997 45.50437361500008, -73.87144007199998 45.50408655100006, -73.87177249699994 45.50390512900003, -73.87181441699994 45.50386959900004, -73.87185731999995 45.50382153100003, -73.87186090799997 45.503797973000076, -73.87186069899997 45.50378078600005, -73.87185377699996 45.50375742700004, -73.87184877599998 45.503743032000045, -73.87183612199993 45.50372382900008, -73.87113670599996 45.50313049500005, -73.87039434499997 45.503552444000036, -73.87003211899997 45.50322977600007, -73.86996673299996 45.50319786700004, -73.86989223899997 45.50317337900003, -73.86868712099994 45.50307753900006, -73.86871724099996 45.50287878700004, -73.86879629099997 45.50233555400007, -73.86812967299994 45.50229417800006, -73.86779280599995 45.502480243000036, -73.86771280499994 45.50245919000008, -73.86707154099997 45.50190107100008, -73.86680162999994 45.50208312600006, -73.86660012699997 45.50223480600005, -73.86639314199994 45.50240862800007, -73.86630716799993 45.50247974800004, -73.86621675899994 45.50255497300003, -73.86615389899998 45.50261636600004, -73.86587850299998 45.502854746000025))"
"2377","24661826","24","2466","2466023","V","2440","462","1","462","24462","B","4620174.00","0174.00","24660103","0.014059456114","3.70291806938E-06","24661826","24661826","38720","34176","58368","2377","POLYGON ((-73.58193715199997 45.53254038800003, -73.58205880299994 45.53259945000008, -73.58255379499997 45.53282916900008, -73.58263509499994 45.53286685000006, -73.58334454499999 45.53319519400003, -73.58383094599998 45.53342034500008, -73.58425846499995 45.53361733300005, -73.58777975399994 45.53523960900003, -73.58817990899996 45.534802858000035, -73.58424238199996 45.53297015900006, -73.58295557299994 45.53237230700006, -73.58289371099994 45.53234363100006, -73.58248384499996 45.532151174000035, -73.58236411799999 45.53209602600003, -73.58193715199997 45.53254038800003))"
"2378","24661827","24","2466","2466023","V","2440","462","1","462","24462","B","4620174.00","0174.00","24660103","0.019508729205","1.77850861615E-05","24661827","24661827","52352","42752","70042","2378","POLYGON ((-73.58525998099998 45.531862567000076, -73.58476116699995 45.53241707700005, -73.58449897999998 45.53269660300003, -73.58424238199996 45.53297015900006, -73.58817990899996 45.534802858000035, -73.58777975399994 45.53523960900003, -73.58887157599997 45.535731578000025, -73.58891889899996 45.53594508100008, -73.58899251099996 45.53601161100005, -73.58901913099999 45.53603563000007, -73.58907325899997 45.536065018000045, -73.59179748999998 45.53371130700003, -73.59200291299999 45.53354477800008, -73.59160723099995 45.533329855000034, -73.59119507199995 45.53305366500007, -73.59024356299994 45.53259841800008, -73.58594383199994 45.53108823200006, -73.58525998099998 45.531862567000076))"
"2379","24661828","24","2466","2466023","V","2440","462","1","462","24462","B","4620174.00","0174.00","24660103","0.00918579187025","4.99446538263E-06","24661828","24661828","41557","35840","63616","2379","POLYGON ((-73.58339865599999 45.530981487000076, -73.58288627899998 45.53154014200004, -73.58236411799999 45.53209602600003, -73.58248384499996 45.532151174000035, -73.58289371099994 45.53234363100006, -73.58295557299994 45.53237230700006, -73.58424238199996 45.53297015900006, -73.58449897999998 45.53269660300003, -73.58476116699995 45.53241707700005, -73.58525998099998 45.531862567000076, -73.58594383199994 45.53108823200006, -73.58549723999994 45.53087981400006, -73.58469199199999 45.53050392800003, -73.58422878099998 45.53028956500003, -73.58410708499997 45.53023348200003, -73.58339865599999 45.530981487000076))"
"2380","24661829","24","2466","2466023","V","2440","462","1","462","24462","B","4620158.00","0158.00","24660103","0.0094119398175","4.69161128956E-06","24661829","24661829","28288","25664","35499","2380","POLYGON ((-73.58222561599996 45.53005159700007, -73.58196868299996 45.53032174500004, -73.58171579999998 45.53059690900005, -73.58145993399995 45.53087549400004, -73.58120418099998 45.53115156800004, -73.58096778799995 45.53140680900003, -73.58054081999995 45.53188402300003, -73.58193715199997 45.53254038800003, -73.58236411799999 45.53209602600003, -73.58288627899998 45.53154014200004, -73.58339865599999 45.530981487000076, -73.58410708499997 45.53023348200003, -73.58368627199997 45.530046362000064, -73.58312597199995 45.529795971000055, -73.58267039699996 45.52959242900005, -73.58222561599996 45.53005159700007))"
"2381","24661830","24","2466","2466023","V","2440","462","1","462","24462","B","4620159.00","0159.00","24660111","0.0110849309001","4.57580288151E-06","24661830","24661830","38784","33749","64448","2381","POLYGON ((-73.58220319199995 45.52756767400007, -73.58193045299998 45.52785175300005, -73.58312201599995 45.52839088700006, -73.58358860099997 45.52860199700007, -73.58327033999996 45.52894178400004, -73.58267039699996 45.52959242900005, -73.58312597199995 45.529795971000055, -73.58368627199997 45.530046362000064, -73.58410708499997 45.53023348200003, -73.58471986299998 45.529579710000064, -73.58502469599995 45.529253690000075, -73.58557949699997 45.52867266000004, -73.58516299899998 45.52848522700003, -73.58478341799997 45.52831304400007, -73.58441619699994 45.528147309000076, -73.58286421699995 45.52744700900007, -73.58248388399994 45.52727539600005, -73.58220319199995 45.52756767400007))"
"2382","24661831","24","2466","2466023","V","2440","462","1","462","24462","B","4620159.00","0159.00","24660111","0.0120703157145","3.34905176776E-06","24661831","24661831","48256","40875","78080","2382","POLYGON ((-73.58067251999995 45.52646234900004, -73.58109815099994 45.526653370000076, -73.58211751899995 45.52711096200005, -73.58248388399994 45.52727539600005, -73.58286421699995 45.52744700900007, -73.58441619699994 45.528147309000076, -73.58478341799997 45.52831304400007, -73.58516299899998 45.52848522700003, -73.58557949699997 45.52867266000004, -73.58602476499993 45.528190849000055, -73.58561798099998 45.52800427400007, -73.58523463599994 45.52783131000007, -73.58488141399994 45.52767223600006, -73.58330139699996 45.52696080900006, -73.58294028499995 45.52679818400003, -73.58256920099996 45.52663256000005, -73.58155397799999 45.526179426000056, -73.58111864599994 45.525985123000055, -73.58067251999995 45.52646234900004))"
"2383","24661832","24","2466","2466023","V","2440","462","1","462","24462","B","4620160.00","0160.00","24660111","0.00902127767354","3.3093630398E-06","24661832","24661832","29504","26688","37888","2383","POLYGON ((-73.58297089699994 45.526744165000025, -73.58294028499995 45.52679818400003, -73.58330139699996 45.52696080900006, -73.58488141399994 45.52767223600006, -73.58523463599994 45.52783131000007, -73.58561798099998 45.52800427400007, -73.58602476499993 45.528190849000055, -73.58642349899998 45.52777007700007, -73.58679685099997 45.527381856000034, -73.58668672999994 45.52734017200004, -73.58603428499998 45.52701944000006, -73.58592687599997 45.527105522000056, -73.58360613999997 45.526064261000045, -73.58332625599996 45.52637046800004, -73.58297089699994 45.526744165000025))"
"2384","24661833","24","2466","2466023","V","2440","462","1","462","24462","B","4620160.00","0160.00","24660111","0.0102170350617","5.42183808967E-06","24661833","24661833","27891","25408","42470","2384","POLYGON ((-73.58668672999994 45.52734017200004, -73.58679685099997 45.527381856000034, -73.58737699899996 45.52672228900008, -73.58784032899996 45.52621539100005, -73.58742158699994 45.526020292000055, -73.58602475099997 45.52538571700006, -73.58583222999994 45.52529917700008, -73.58472947299998 45.52478563500006, -73.58442814199998 45.52511928900003, -73.58422380899998 45.52534568500005, -73.58403370499997 45.52556629500003, -73.58383361599994 45.52579867000003, -73.58360613999997 45.526064261000045, -73.58592687599997 45.527105522000056, -73.58603428499998 45.52701944000006, -73.58668672999994 45.52734017200004))"
"2385","24661457","24","2466","2466023","V","2440","462","1","462","24462","B","4620216.00","0216.00","24660102","0.00944642840772","4.14406084296E-06","24661457","24661457","30221","27360","47488","2385","POLYGON ((-73.60334482199994 45.531001478000064, -73.60292119199994 45.53142358000008, -73.60606289799995 45.53285291700007, -73.60645615099997 45.53241316700007, -73.60691768699996 45.53191622500003, -73.60645088999996 45.531717024000045, -73.60425552999999 45.53069213600003, -73.60378846599997 45.530479392000075, -73.60334482199994 45.531001478000064))"
"2386","24661458","24","2466","2466023","V","2440","462","1","462","24462","B","4620216.00","0216.00","24660102","0.00825652945078","2.2390248954E-06","24661458","24661458","32768","29184","46848","2386","POLYGON ((-73.60378846599997 45.530479392000075, -73.60425552999999 45.53069213600003, -73.60645088999996 45.531717024000045, -73.60691768699996 45.53191622500003, -73.60738776299996 45.531412526000054, -73.60691628299998 45.53120086600006, -73.60470498999996 45.530196690000025, -73.60424614399994 45.529985415000056, -73.60378846599997 45.530479392000075))"
"2387","24661459","24","2466","2466023","V","2440","462","1","462","24462","B","4620217.00","0217.00","24660109","0.00902482273559","2.50833007681E-06","24661459","24661459","34133","30720","48512","2387","POLYGON ((-73.61085929899997 45.53299234200006, -73.61041444099999 45.53278863200006, -73.60785118799998 45.53162816300005, -73.60738776299996 45.531412526000054, -73.60691768699996 45.53191622500003, -73.60738417099998 45.53212977900006, -73.60893500799995 45.53283978200005, -73.60993579999996 45.53329793800003, -73.61039939399996 45.53351010600005, -73.61085929899997 45.53299234200006))"
"2388","24661460","24","2466","2466023","V","2440","462","1","462","24462","B","4620217.00","0217.00","24660109","0.00901554306812","2.45943594492E-06","24661460","24661460","33984","30101","51072","2388","POLYGON ((-73.61039939399996 45.53351010600005, -73.60993579999996 45.53329793800003, -73.60893500799995 45.53283978200005, -73.60738417099998 45.53212977900006, -73.60691768699996 45.53191622500003, -73.60645615099997 45.53241316700007, -73.60692572299996 45.53262868500008, -73.60916762299996 45.53364990700004, -73.60948207399997 45.533793081000056, -73.60994839999995 45.53400555400003, -73.61039939399996 45.53351010600005))"
"2389","24661461","24","2466","2466023","V","2440","462","1","462","24462","B","4620217.00","0217.00","24660109","0.00987359992234","4.06704519027E-06","24661461","24661461","31680","28928","52864","2389","POLYGON ((-73.60606289799995 45.53285291700007, -73.60572563199997 45.53324462300003, -73.60667607899995 45.53368394900008, -73.60918528699995 45.53482956100004, -73.60953066599996 45.53444684200008, -73.60994839999995 45.53400555400003, -73.60948207399997 45.533793081000056, -73.60916762299996 45.53364990700004, -73.60692572299996 45.53262868500008, -73.60645615099997 45.53241316700007, -73.60606289799995 45.53285291700007))"
